0.1378,0.0841,0.1117,0.1447,0.1392,0.0713,0.1326,0.15,0.1029,0.3078,0.1231,0.196,0.1336,0.1443,0.1589,0.1412,0.1735,0.1904,0.1154,0.2304,0.1,2
0.1537,0.129,0.1302,0.1632,0.1246,0.047,0.1489,0.2186,0.0723,0.3234,0.1214,0.2893,0.157,0.2104,0.1309,0.1827,0.095,0.1639,0.0829,0.2145,0.0845,2
0.1652,0.1403,0.1394,0.1592,0.0932,0.1273,0.1438,0.2612,0.1088,0.3889,0.1679,0.1959,0.1051,0.0853,0.131,0.1255,0.1272,0.1483,0.1109,0.2435,0.1011,2
0.1154,0.1013,0.1346,0.1571,0.1254,0.146,0.0905,0.2422,0.1035,0.3416,0.1513,0.1888,0.1019,0.1221,0.1388,0.0829,0.1164,0.1832,0.0726,0.1963,0.1029,2
0.1586,0.1379,0.1698,0.1468,0.1223,0.098,0.117,0.2526,0.028,0.3434,0.1162,0.2389,0.1495,0.1334,0.1152,0.0933,0.1357,0.1573,0.0979,0.263,0.0462,2
0.1375,0.1044,0.1259,0.1497,0.1262,0.0417,0.1312,0.1341,0.0969,0.2762,0.1157,0.1843,0.1246,0.14,0.1373,0.0924,0.0991,0.1479,0.0781,0.2408,0.1014,2
0.2091,0.1287,0.1394,0.1896,0.1394,0.1177,0.2746,0.1719,0.1082,0.3305,0.1476,0.2149,0.164,0.159,0.1532,0.1239,0.113,0.1283,0.1365,0.2765,0.119,2
0.1027,0.1063,0.1373,0.1304,0.1434,0.1133,0.0972,0.1893,0.0876,0.3183,0.1175,0.1785,0.138,0.1529,0.1487,0.0658,0.1611,0.1767,0.1003,0.2261,0.0921,2
0.1251,0.1097,0.1101,0.1869,0.1307,0.1666,0.127,0.4001,0.1156,0.3743,0.1349,0.2247,0.1299,0.1445,0.1433,0.1756,0.1066,0.1528,0.0934,0.5118,0.094,2
0.1373,0.0936,0.0835,0.1471,0.1144,0.1088,0.1215,0.1342,0.0884,0.3617,0.1407,0.2115,0.0871,0.056,0.1247,0.0682,0.1262,0.1373,0.0966,0.2092,0.0956,2
0.2313,0.1467,0.1445,0.1175,0.1685,0.1265,0.23,0.1394,0.0839,0.3002,0.1349,0.2149,0.1835,0.1608,0.1516,0.0957,0.1051,0.1618,0.1249,0.261,0.1103,2
0.1439,0.1427,0.1529,0.1479,0.1064,0.0982,0.1914,0.1457,0.0879,0.3242,0.1312,0.2072,0.1373,0.1902,0.1763,0.1502,0.0974,0.1636,0.0834,0.8821,0.1109,2
0.1495,0.1071,0.1806,0.155,0.1317,0.0768,0.232,0.1388,0.0921,0.2812,0.1301,0.189,0.142,0.1521,0.1515,0.0853,0.0993,0.1056,0.1293,0.2469,0.1264,2
0.118,0.8536,0.1296,0.208,0.0486,0.493,0.1135,0.7497,0.0713,0.3751,0.1199,0.2297,0.1433,0.1838,0.1206,0.1164,0.0995,0.1528,0.1043,0.2393,0.1035,2
0.1204,0.2393,0.1491,0.166,0.1428,0.1824,0.0961,0.3653,0.1198,0.4028,0.1143,0.2117,0.1256,0.1885,0.1177,0.1634,0.0887,0.152,0.1045,0.2276,0.089,2
0.1412,0.353,0.1615,0.2019,0.1296,0.1687,0.2135,0.233,0.0726,0.3329,0.1589,0.245,0.1421,0.1244,0.1857,0.1118,0.132,0.1428,0.1106,0.2477,0.108,2
0.2054,0.1533,0.1476,0.1283,0.1582,0.0465,0.263,0.151,0.1223,0.3585,0.1428,0.1895,0.1367,0.1835,0.1318,0.084,0.1658,0.1808,0.1291,0.3654,0.1217,2
0.1618,0.1805,0.1156,0.1523,0.1173,0.1035,0.1043,0.2658,0.1022,0.3549,0.1214,0.2542,0.1299,0.1141,0.1455,0.1283,0.1115,0.1252,0.1064,0.2435,0.0776,2
0.1417,0.1168,0.1124,0.1312,0.1407,0.1066,0.1336,0.1188,0.0895,0.3213,0.1181,0.2102,0.1222,0.1431,0.161,0.1127,0.1006,0.1149,0.1106,0.2541,0.1037,2
0.1059,0.1238,0.1061,0.1737,0.0876,0.1568,0.0665,0.3383,0.0863,0.4157,0.1096,0.2376,0.0809,0.0793,0.0719,0.4396,0.0723,0.1829,0.071,0.2303,0.0718,2
0.1315,0.1063,0.1141,0.1371,0.1165,0.0349,0.1461,0.1315,0.0616,0.2607,0.123,0.1938,0.1289,0.1207,0.1387,0.0981,0.0961,0.1267,0.0961,0.2166,0.0879,2
0.1428,0.0994,0.1413,0.1399,0.1176,0.0751,0.1191,0.1505,0.1074,0.2865,0.1262,0.2057,0.1444,0.1099,0.1335,0.128,0.1188,0.1489,0.0908,0.2348,0.0832,2
0.178,0.11,0.1521,0.1535,0.1407,0.0808,0.1502,0.223,0.0671,0.2741,0.1204,0.1885,0.1528,0.1751,0.1681,0.0631,0.1526,0.2101,0.0956,0.2314,0.0958,2
0.1636,0.111,0.1463,0.1175,0.2049,0.0771,0.2336,0.1428,0.1098,0.336,0.1359,0.1848,0.1507,0.1519,0.1903,0.0526,0.1702,0.1855,0.0882,0.1995,0.1074,2
0.1415,0.2166,0.1362,0.1829,0.1275,0.2043,0.1098,0.4494,0.1106,0.6767,0.1122,0.6649,0.1032,0.1859,0.1341,0.1503,0.1436,0.2391,0.1008,0.3105,0.0182,2
0.1399,1.0091,0.104,0.132,0.1212,0.2775,0.1312,0.9986,0.089,0.3229,0.1107,0.2271,0.1545,0.14,0.1455,0.1801,0.0884,0.1457,0.1124,0.2543,0.0876,2
0.1869,0.1071,0.147,0.1433,0.1689,0.0243,0.2415,0.1499,0.1309,0.3179,0.16,0.2104,0.2061,0.1634,0.1935,0.1233,0.1763,0.1942,0.1,0.211,0.1074,2
0.1278,0.251,0.0858,0.1217,0.1093,0.1162,0.0774,0.3487,0.0869,0.6776,0.1146,0.2542,0.1032,0.1421,0.1199,0.1067,0.0924,0.1563,0.0916,0.2493,0.1143,3
0.1188,0.1515,0.1037,0.1504,0.1141,0.0903,0.0932,0.8735,0.1011,0.381,0.1673,0.5028,0.0776,0.0975,0.1574,0.0774,0.0811,0.1526,0.0731,0.1751,0.0747,3
0.1072,0.1333,0.1016,0.1388,0.1153,0.0942,0.0797,0.1824,0.0771,0.3139,0.1247,0.1701,0.0977,0.1208,0.1354,0.0681,0.0845,0.1243,0.0853,0.1892,0.0729,3
0.1059,0.1755,0.1008,0.1246,0.108,0.0995,0.0682,0.268,0.0832,0.3604,0.1159,0.1872,0.1241,0.0983,0.1037,0.1122,0.0821,0.1285,0.0987,0.2108,0.0731,3
0.0961,0.2438,0.1054,0.0982,0.1307,0.1463,0.0731,0.1953,0.0966,0.4265,0.1666,0.278,0.0995,0.1152,0.1526,0.1244,0.0956,0.1632,0.0998,0.2121,0.0721,3
0.1301,0.3195,0.0884,0.1515,0.1207,0.085,0.0772,0.2514,0.1069,0.4635,0.152,0.2188,0.0995,0.117,0.1444,0.1085,0.093,0.1603,0.0787,0.2295,0.0639,3
0.1019,0.281,0.0934,0.2,0.1214,0.1679,0.07,0.2093,0.1032,0.3442,0.1549,0.1866,0.1033,0.102,0.1621,0.098,0.0826,0.1145,0.0977,0.1952,0.0787,3
0.0665,0.1522,0.0752,0.1359,0.0961,0.0942,0.0669,0.2308,0.0708,0.4285,0.1291,0.2305,0.1014,0.1413,0.1111,0.1713,0.0966,0.1884,0.071,0.2522,0.0256,3
0.0927,0.142,0.0911,0.1436,0.1001,0.0874,0.0777,0.4002,0.0591,0.3917,0.1115,0.2036,0.0821,0.1168,0.1212,0.1329,0.0626,0.1658,0.0705,0.206,0.066,3
0.0776,0.1564,0.1119,0.1879,0.1029,0.1204,0.0721,0.364,0.0905,0.6537,0.1653,0.2329,0.0971,0.117,0.1539,0.1059,0.0805,0.1409,0.0956,0.191,0.0789,3
0.1037,0.1712,0.1106,0.1407,0.1204,0.1122,0.0837,0.1853,0.0974,0.3319,0.1586,0.2035,0.1172,0.1413,0.1431,0.0906,0.0898,0.1378,0.1011,0.1942,0.0671,3
0.1344,0.1876,0.1183,0.1045,0.1002,0.0661,0.0711,0.4157,0.0671,0.3606,0.1294,0.1841,0.0958,0.0898,0.1285,0.0974,0.0803,0.1178,0.09,0.2852,0.1066,3
0.0945,0.1673,0.1048,0.1478,0.1297,0.1233,0.0853,0.2151,0.0869,0.3791,0.1687,0.2199,0.1293,0.1413,0.1373,0.1101,0.0682,0.1323,0.0924,0.1907,0.0919,3
0.1029,0.1319,0.0995,0.1811,0.1085,0.0763,0.0906,0.5139,0.0657,0.3624,0.1251,0.2064,0.0937,0.1017,0.1117,0.0927,0.0792,0.1481,0.071,0.2176,0.0507,3
0.137,0.1992,0.062,0.3357,0.1103,1.3492,0.1011,0.6217,0.0423,0.3477,0.1212,0.1912,0.0814,0.0674,0.13,0.1184,0.0629,0.1064,0.0927,0.2084,0.0597,3
0.1183,0.1628,0.0834,0.1399,0.0982,0.117,0.07,0.2471,0.0887,0.4178,0.152,0.3421,0.0913,0.1104,0.1251,0.1085,0.0969,0.403,0.1214,0.267,0.075,3
0.1425,0.4066,0.0847,0.5515,0.1156,0.1249,0.081,0.2802,0.0995,0.4247,0.1665,0.2898,0.0908,0.0853,0.1412,0.1093,0.0834,0.138,0.0713,0.1881,0.0684,3
0.1146,0.171,0.152,0.1697,0.1173,0.0539,0.0874,0.2257,0.1584,0.4337,0.1755,0.1974,0.1133,0.0888,0.1494,0.1579,0.0921,0.1496,0.0998,0.206,0.076,3
0.1043,0.1739,0.1016,0.1365,0.0911,0.1173,0.0715,0.4549,0.0679,0.5042,0.0867,0.1751,0.0958,0.1342,0.1164,0.1429,0.07,0.1244,0.1014,0.2306,0.062,3
0.0956,0.1539,0.1024,0.1262,0.0924,0.043,0.0848,0.6661,0.0655,0.33,0.1183,0.3928,0.1014,0.1577,0.1207,0.1159,0.1046,0.1785,0.0969,0.2084,0.0686,3
0.0821,0.1741,0.1029,0.1454,0.0987,0.1259,0.0942,0.2325,0.1064,0.4387,0.1595,0.2503,0.109,0.1637,0.1465,0.0906,0.0932,0.1605,0.1074,0.2152,0.0768,3
0.1198,0.1767,0.1162,0.1093,0.1046,0.1321,0.0082,0.171,0.1177,0.349,0.1404,0.1692,0.1288,0.2527,0.1204,0.1156,0.0814,0.1556,0.0945,0.211,0.0681,3
0.1135,0.196,0.0979,0.2552,0.109,0.1119,0.0779,0.3719,0.1024,0.4371,0.1288,0.1798,0.0869,0.0764,0.156,0.1672,0.0816,0.1597,0.0869,0.1971,0.0818,3
0.1378,0.276,0.0993,0.1305,0.1191,0.099,0.0795,0.1742,0.1,0.3331,0.1275,0.1642,0.1238,0.2382,0.1719,0.1162,0.0721,0.1502,0.0956,0.2124,0.0803,3
0.0903,0.1807,0.1235,0.1301,0.119,0.1304,0.0787,0.3487,0.1103,0.3537,0.1874,0.2838,0.1008,0.1101,0.1212,0.1046,0.0813,0.1341,0.0916,0.1915,0.0715,3
0.1214,0.305,0.0739,0.1214,0.118,0.1254,0.0805,0.4879,0.0613,0.3783,0.107,0.159,0.093,0.0901,0.1289,0.1321,0.1024,0.1386,0.1051,0.219,0.0715,3
0.1156,0.1815,0.1183,0.1278,0.1004,0.0771,0.0793,0.3891,0.0895,0.3997,0.1534,0.2466,0.1085,0.1445,0.1148,0.1019,0.0969,0.1547,0.1003,0.2094,0.0845,3
0.1066,0.2023,0.0919,0.1326,0.0897,0.0715,0.0607,0.4449,0.0568,0.3712,0.088,0.2363,0.0784,0.018,0.1547,0.236,0.0879,0.1372,0.09,0.205,0.057,3
0.0937,0.4301,0.0961,0.1803,0.0808,0.1471,0.0808,0.783,0.0805,0.6442,0.123,0.2574,0.062,0.2107,0.0855,0.1544,0.0874,0.2233,0.099,0.3657,0.0744,3
0.1154,0.1475,0.1101,0.1592,0.1183,0.1592,0.1003,0.2135,0.0979,0.3585,0.2207,0.3239,0.099,0.1279,0.1518,0.0919,0.0842,0.147,0.0961,0.2052,0.0826,3
0.1098,0.2459,0.0966,0.1681,0.1077,0.1225,0.0689,0.295,0.0977,0.4171,0.1328,0.1814,0.0805,0.4147,0.0961,0.1365,0.0993,0.1819,0.0911,0.2507,0.0905,3
0.042,0.3507,0.1199,0.1109,0.128,0.1468,0.0768,0.6175,0.1452,0.448,0.1611,0.1513,0.1017,0.1102,0.1606,0.1149,0.0869,0.151,0.0874,0.1884,0.0705,3
0.1212,0.1528,0.1173,0.1035,0.1117,0.1265,0.0866,0.2273,0.1077,0.3422,0.127,0.1611,0.1098,0.0824,0.1558,0.1252,0.0832,0.1331,0.1206,0.2788,0.0708,3
0.1019,0.2029,0.1283,0.1029,0.1181,0.1006,0.0648,0.2118,0.1106,0.3756,0.1796,0.2176,0.0985,0.0806,0.1392,0.1107,0.1038,0.1444,0.1022,0.2024,0.08,3
0.1127,0.2142,0.0731,0.1101,0.0837,0.1376,0.0623,0.5573,0.0774,0.8903,0.1022,0.1972,0.1006,0.1572,0.1111,0.1436,0.0718,0.1634,0.0961,0.2694,0.0805,3
0.0911,0.1472,0.0866,0.131,0.1037,0.1058,0.1045,0.2275,0.0808,0.4139,0.1217,0.1835,0.0916,0.159,0.1354,0.1365,0.0795,0.1682,0.0903,0.2137,0.066,3
0.0956,0.1892,0.0977,0.1542,0.0809,0.0225,0.0795,0.845,0.051,0.3775,0.1038,0.1877,0.089,0.0968,0.0958,0.127,0.066,0.1423,0.0892,0.2266,0.0605,3
0.1167,0.4248,0.0987,0.1486,0.1096,0.1051,0.0898,0.55,0.0726,0.3714,0.1138,0.1466,0.0959,0.0772,0.136,0.1371,0.0934,0.1504,0.1064,0.2517,0.0839,3
0.1135,0.1836,0.1159,0.17,0.1146,0.1487,0.0916,0.2217,0.1024,0.4266,0.1515,0.2141,0.0821,0.1213,0.1438,0.1135,0.0797,0.1496,0.076,0.1989,0.0589,3
0.1167,0.604,0.0977,0.1025,0.1132,0.1515,0.0837,0.588,0.089,0.6586,0.1341,0.227,0.0985,0.1213,0.1183,0.1194,0.0816,0.1354,0.0795,0.214,0.0734,3
0.1088,0.2496,0.0697,0.2661,0.1095,0.1219,0.0795,0.5387,0.0607,0.4717,0.1302,0.2197,0.104,0.1104,0.118,0.122,0.0834,0.1428,0.1016,0.253,0.0647,3
0.0966,0.1546,0.0879,0.1167,0.093,0.0713,0.0756,0.4018,0.0618,0.3904,0.1053,0.2148,0.0868,0.0684,0.114,0.1302,0.0739,0.0979,0.0985,0.2087,0.066,3
0.0876,0.1453,0.1383,0.1893,0.1161,0.1198,0.0776,0.2053,0.1114,0.4015,0.1563,0.1885,0.1122,0.1461,0.1318,0.0959,0.0726,0.1491,0.0821,0.205,0.0644,3
0.0876,0.1474,0.1059,0.1724,0.0853,0.0657,0.0785,0.2231,0.1022,0.3596,0.1534,0.2099,0.0971,0.1207,0.118,0.1022,0.0853,0.1183,0.0985,0.1945,0.0795,3
0.0462,0.5702,0.1283,0.188,0.1048,0.0913,0.0798,0.2999,0.0971,0.3811,0.1526,0.236,0.1029,0.1304,0.1423,0.0576,0.1024,0.1523,0.0998,0.2039,0.0692,3
0.104,0.1425,0.0781,0.1204,0.0874,0.047,0.0922,0.4973,0.0763,0.3393,0.1146,0.2015,0.0877,0.0716,0.1133,0.1445,0.0863,0.1393,0.0858,0.2068,0.0771,3
0.0692,0.1148,0.1003,0.1581,0.0985,0.0172,0.0958,0.4689,0.0686,0.3537,0.1181,0.2218,0.0898,0.116,0.1302,0.1225,0.0983,0.2128,0.0826,0.2561,0.0689,3
0.1111,0.1369,0.1117,0.2007,0.1151,0.1352,0.0887,0.2444,0.0795,0.3566,0.1307,0.1571,0.1014,0.0917,0.1555,0.1091,0.0916,0.1328,0.1003,0.2047,0.0792,3
0.1064,0.3137,0.0705,0.0631,0.1111,0.1359,0.071,0.2446,0.1093,0.42,0.1748,0.2244,0.0971,0.1157,0.0987,0.0916,0.0721,0.1339,0.1167,0.247,0.0779,3
0.1085,0.1979,0.1362,0.1402,0.1183,0.0961,0.1085,0.2236,0.119,0.4173,0.1595,0.1952,0.1288,0.1254,0.151,0.1001,0.0974,0.1512,0.1288,0.2567,0.0723,3
0.0977,0.1459,0.0937,0.1027,0.0826,0.084,0.0803,0.2835,0.119,0.4366,0.1164,0.2769,0.0956,0.106,0.1008,0.1251,0.0768,0.1415,0.0821,0.1915,0.0713,3
0.1328,0.218,0.1214,0.2024,0.1046,0.1032,0.0793,0.2004,0.0876,0.3555,0.1452,0.1951,0.1109,0.0819,0.1954,0.1466,0.0821,0.1256,0.09,0.1831,0.0871,3
0.1022,0.1977,0.0884,0.1256,0.0908,0.0922,0.0953,0.489,0.0584,0.439,0.1057,0.2335,0.094,0.1991,0.1085,0.1635,0.0995,0.2182,0.0803,0.2343,0.0473,3
0.0774,0.1655,0.1122,0.1782,0.1032,0.1167,0.0721,0.4262,0.0826,0.3217,0.1277,0.162,0.0937,0.0972,0.1294,0.0988,0.0898,0.1362,0.1016,0.2356,0.0784,3
0.0934,0.2693,0.08,0.1138,0.1069,1.1123,0.0655,0.1576,0.0787,0.4237,0.1236,0.2258,0.1127,0.1421,0.1214,0.1061,0.0924,0.1444,0.0919,0.2332,0.075,3
0.1077,0.1586,0.0966,0.1275,0.1148,0.1024,0.0729,0.6344,0.0467,0.3957,0.099,0.2497,0.1119,0.259,0.1275,0.1286,0.0866,0.1526,0.1098,0.2569,0.0636,3
0.1301,0.2021,0.1373,0.1516,0.1328,0.0956,0.0966,0.2193,0.1111,0.5706,0.1584,0.2912,0.1412,0.1986,0.127,0.0711,0.1085,0.1631,0.0808,0.181,0.0903,3
0.1088,0.1963,0.1241,0.1336,0.1065,0.0204,0.1125,0.4439,0.1,0.4049,0.1494,0.3064,0.1151,0.2044,0.1027,0.116,0.0766,0.141,0.0919,0.214,0.0779,3
0.0985,0.1433,0.1429,0.1415,0.1163,0.0608,0.0933,0.2118,0.1367,0.5745,0.1743,0.1605,0.102,0.1127,0.1328,0.0932,0.0885,0.1336,0.0987,0.2203,0.0919,3
0.1035,0.2011,0.0744,0.1341,0.0847,0.0942,0.0792,0.5196,0.065,0.4123,0.1125,0.2772,0.1035,0.1529,0.0985,0.1152,0.0982,0.1594,0.0898,1.0215,0.0731,3
0.1309,0.2615,0.1027,0.1362,0.1101,0.0876,0.0919,0.4415,0.0673,0.3173,0.1181,0.1799,0.0929,0.1212,0.1262,0.0755,0.0822,0.1318,0.0774,0.1876,0.0726,3
0.1008,0.192,0.1109,0.1302,0.095,0.1027,0.0845,0.2819,0.0942,0.678,0.1431,0.2125,0.1104,0.0925,0.1413,0.1175,0.0906,0.1373,0.0871,0.1894,0.0729,3
0.1014,0.1319,0.1243,0.1425,0.1225,0.0876,0.0991,0.1996,0.118,0.5973,0.15,0.2076,0.1156,0.1104,0.1457,0.0879,0.0874,0.1433,0.0869,0.1945,0.0744,3
0.0781,0.1751,0.1206,0.1309,0.1004,0.0969,0.0822,0.2231,0.1119,0.3534,0.1225,0.1983,0.1167,0.1756,0.109,0.1101,0.0755,0.1541,0.0821,0.1931,0.0689,3
0.1146,0.1781,0.0805,0.1895,0.1059,0.1149,0.0787,0.4999,0.0721,0.3379,0.1207,0.5363,0.1016,0.2577,0.1053,0.1157,0.0826,0.1639,0.0937,0.2142,0.0747,3
0.0905,0.2414,0.0803,0.1561,0.1143,0.099,0.0692,0.4901,0.0731,0.3859,0.1251,0.222,0.1148,0.1381,0.1315,0.1035,0.0935,0.1333,0.1148,0.2546,0.104,3
0.1185,0.1628,0.113,0.16,0.1059,0.1154,0.0726,0.1721,0.095,0.5733,0.1539,0.2503,0.1035,0.1054,0.1431,0.0998,0.0961,0.1513,0.0979,0.1946,0.0718,3
0.0982,0.1145,0.1325,0.1365,0.1086,0.0243,0.08,0.1619,0.1053,0.4572,0.1592,0.2154,0.0996,0.0896,0.0872,0.0632,0.1119,0.1689,0.1022,0.1953,0.0905,3
0.1006,0.1019,0.1359,0.146,0.1106,0.0821,0.094,0.4207,0.094,0.3557,0.1597,0.2181,0.1085,0.1035,0.1262,0.1355,0.0829,0.1322,0.1051,0.1976,0.0818,3
0.0853,0.1056,0.137,0.128,0.1154,0.0663,0.0842,0.2059,0.1344,0.4945,0.1562,0.1874,0.0975,0.0962,0.1387,0.0846,0.0985,0.1283,0.1032,0.1968,0.0829,3
0.1016,0.1783,0.1278,0.1292,0.1064,0.043,0.0732,0.2883,0.1032,0.4041,0.1687,0.2553,0.1307,0.1406,0.1408,0.0547,0.0837,0.1495,0.1098,0.2337,0.0905,3
0.114,0.21,0.0937,0.1001,0.0795,0.136,0.0752,0.6758,0.0618,0.5625,0.1355,0.2854,0.0752,0.0866,0.118,0.1727,0.0905,0.1623,0.0927,0.2852,0.0584,3
0.1185,0.1472,0.1117,0.1896,0.1283,0.1531,0.0876,0.2494,0.0953,0.3387,0.1753,0.3012,0.1391,0.2184,0.1373,0.0898,0.0998,0.1602,0.0898,0.1881,0.0882,3
0.1074,0.1733,0.0932,0.1368,0.1064,0.099,0.0795,0.2413,0.0858,0.4667,0.127,0.1983,0.1027,0.1014,0.1315,0.135,0.1082,0.2021,0.109,0.2617,0.0892,3
0.1051,0.2325,0.099,0.126,0.1083,0.0689,0.0838,0.3873,0.076,0.3421,0.1196,0.1856,0.0985,0.1487,0.1341,0.0626,0.0774,0.1244,0.1,0.2036,0.0692,3
0.1217,0.1842,0.0911,0.2524,0.1059,0.2023,0.0708,0.4416,0.0652,0.3748,0.1199,0.2371,0.0956,0.121,0.1352,0.0866,0.0809,0.144,0.0779,0.1878,0.0723,3
0.0718,0.1045,0.1341,0.1397,0.0916,0.066,0.0858,0.3666,0.113,0.3686,0.1552,0.2523,0.1109,0.1395,0.1533,0.1346,0.0963,0.1478,0.1043,0.1945,0.0929,3
0.1111,0.1353,0.1209,0.1539,0.114,0.137,0.075,0.2162,0.0953,0.3799,0.1204,0.17,0.1024,0.1373,0.1067,0.0352,0.1001,0.5722,0.1027,0.2319,0.0694,3
0.1164,0.238,0.1003,0.1014,0.1169,0.1349,0.0768,0.2726,0.1053,1.1723,0.1035,0.16,0.103,0.0933,0.1566,0.1228,0.0869,0.1196,0.1019,0.2037,0.0829,3
0.0845,0.1544,0.1008,0.1855,0.1006,0.0995,0.0866,0.4919,0.1119,0.7169,0.1375,0.2093,0.0929,0.1547,0.1544,0.1911,0.1074,0.2306,0.1043,0.2441,0.0887,3
0.0845,0.2016,0.1415,0.1959,0.0839,0.161,0.104,0.2309,0.1212,0.4933,0.1458,0.2527,0.0887,0.1569,0.1322,0.1507,0.0908,0.2243,0.0956,0.4032,0.0895,4
0.0879,0.662,0.1309,0.1819,0.0689,0.2434,0.0755,0.2196,0.1262,0.5369,0.1301,0.3378,0.1124,0.1932,0.1222,0.1605,0.0787,0.2676,0.0781,0.3699,0.0861,4
0.076,0.5174,0.113,0.2207,0.08,0.2157,0.1204,0.8498,0.1111,0.6485,0.1278,0.3527,0.1029,0.1845,0.1309,0.1753,0.0723,0.2251,0.0866,0.4604,0.0927,4
0.0876,0.1741,0.0966,0.1893,0.0937,0.1953,0.1122,0.2835,0.095,0.4484,0.1177,0.2761,0.0884,0.1571,0.1291,0.1519,0.0618,0.2167,0.0903,0.3501,0.0776,4
0.0787,0.7969,0.0845,0.297,0.0805,0.2162,0.0982,0.3779,0.0895,0.4703,0.1218,0.2746,0.0916,0.1701,0.1154,0.1701,0.0948,0.2233,0.0966,0.4287,0.0697,4
0.081,0.2005,0.1122,0.2154,0.1175,0.2036,0.1325,0.2555,0.1095,0.4316,0.128,0.2605,0.0948,0.2023,0.1415,0.1648,0.1066,0.2209,0.1008,0.4356,0.0898,4
0.0934,0.4282,0.0871,0.3368,0.1167,0.2001,0.1193,0.4394,0.1098,0.7991,0.15,0.3812,0.0987,0.1687,0.1317,0.1795,0.0584,0.2257,0.09,0.3854,0.0908,4
0.0816,0.2496,0.1095,0.1887,0.1,0.1845,0.123,0.3177,0.0927,0.4564,0.1386,0.3199,0.114,0.1629,0.1354,0.1637,0.089,0.2046,0.0905,0.4047,0.0816,4
0.0876,0.1999,0.104,0.2703,0.0781,0.1644,0.1082,0.2729,0.1048,0.4632,0.133,0.3687,0.0948,0.1733,0.1183,0.1986,0.0855,0.2634,0.09,0.3754,0.0905,4
0.0945,0.2153,0.1288,0.212,0.0842,0.1737,0.123,0.2618,0.1172,0.4323,0.1299,0.2854,0.1048,0.193,0.1365,0.1209,0.084,0.2257,0.0866,0.3538,0.0797,4
0.0861,0.2415,0.1299,0.3015,0.089,0.1777,0.1259,0.2879,0.1061,0.512,0.1407,0.3788,0.1095,0.1772,0.1679,0.2025,0.0958,0.2531,0.0913,0.453,0.0826,4
0.0536,0.2443,0.1082,0.2317,0.0737,0.1455,0.0876,0.2776,0.0971,0.4139,0.1061,0.3143,0.0829,0.1561,0.1204,0.1624,0.089,0.2035,0.0715,0.6345,0.1072,4
0.0797,0.2256,0.1317,0.2286,0.089,0.1545,0.1185,0.3676,0.1465,0.6166,0.1729,0.2959,0.0969,0.1537,0.1196,0.1508,0.0969,0.2159,0.089,0.3897,0.0826,4
0.0766,0.2095,0.1101,0.2323,0.0932,0.1735,0.1212,0.5967,0.104,0.5455,0.1228,0.3482,0.0961,0.2142,0.1193,0.1576,0.0789,0.2597,0.0942,0.4187,0.0755,4
0.0684,0.5056,0.1085,0.2626,0.0504,0.3974,0.1259,0.4433,0.1198,0.6355,0.1349,0.3439,0.0879,0.168,0.1198,0.1547,0.0858,0.2399,0.0834,0.3767,0.0834,4
0.0826,0.295,0.1325,0.265,0.0834,0.1911,0.1154,0.2579,0.1373,0.696,0.1576,0.3508,0.104,0.1883,0.1351,0.1713,0.0758,0.2397,0.0934,0.43,0.1043,4
0.1259,0.3902,0.1146,0.4276,0.1288,0.2183,0.1473,0.3869,0.0927,0.5013,0.1186,0.3239,0.0987,0.203,0.1536,0.1808,0.0919,0.2286,0.0948,0.404,0.1085,4
0.0803,0.2109,0.1,0.1966,0.0803,0.1447,0.0924,0.252,0.1088,0.4105,0.1019,0.2428,0.0924,0.1798,0.1093,0.1281,0.0882,0.2075,0.0903,0.3483,0.0911,4
0.0847,0.4686,0.099,0.1885,0.0969,0.1832,0.0985,0.3217,0.1196,0.6683,0.1154,0.3574,0.1045,0.24,0.1254,0.1933,0.0829,0.2436,0.0847,0.4546,0.0584,4
0.0821,0.3034,0.0982,0.2397,0.08,0.1954,0.1074,0.3214,0.1156,0.581,0.1114,0.3735,0.0752,0.17,0.1394,0.197,0.0832,0.2471,0.0684,0.3681,0.0871,4
0.0747,0.2116,0.1093,0.2489,0.075,0.1832,0.089,0.2861,0.0869,0.5037,0.1119,0.3093,0.0824,0.2654,0.1742,0.2363,0.0871,0.2357,0.0781,0.4538,0.1006,4
0.0771,0.3211,0.1172,0.207,0.0927,0.1521,0.1349,0.3117,0.1383,0.5801,0.1526,0.4329,0.0884,0.1735,0.1589,0.2175,0.0705,0.2299,0.0789,0.5303,0.0578,4
0.0797,0.2176,0.1241,0.2453,0.0964,0.1608,0.138,0.2802,0.1227,0.7028,0.1397,0.3749,0.1037,0.1758,0.1441,0.1946,0.0977,0.2603,0.0942,0.4659,0.0979,4
0.0824,0.1934,0.1103,0.2019,0.0832,0.1579,0.114,0.2314,0.1193,0.4561,0.1544,0.2626,0.1029,0.1653,0.1423,0.1479,0.0932,0.2439,0.0903,0.3876,0.0797,4
0.1175,0.5001,0.0876,0.1686,0.0694,0.2602,0.0829,0.583,0.1151,0.4044,0.0938,0.2527,0.1066,0.1737,0.1093,0.1244,0.0958,0.214,0.0874,0.3446,0.0784,4
0.0684,0.242,0.1019,0.231,0.0821,0.156,0.1206,0.2702,0.1024,0.5255,0.1392,0.344,0.1172,0.207,0.1357,0.1732,0.0869,0.2297,0.0869,0.4185,0.099,4
